dataset,audio_id,audio_path,row_type,file_exists,readable_header,actual_sr,declared_sr,actual_channels,declared_channels,actual_duration_s,declared_duration_s,duration_delta_s,actual_subtype,declared_bit_depth,frames,file_size_bytes,sr_ok,channels_ok,duration_ok,bit_depth_ok,detail,passes
ICBHI,ICBHI_178_1b6_PL,audio/3_AKG C417L/178_COPD_PL_AKGC417L_1b6.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_1b6_PR,audio/3_AKG C417L/178_COPD_PR_AKGC417L_1b6.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_1b6_TC,audio/3_AKG C417L/178_COPD_TC_AKGC417L_1b6.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_2b2_AL,audio/3_AKG C417L/178_COPD_AL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_2b2_AR,audio/3_AKG C417L/178_COPD_AR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_2b2_LR,audio/3_AKG C417L/178_COPD_LR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_2b2_PR,audio/3_AKG C417L/178_COPD_PR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_178_2b2_TC,audio/3_AKG C417L/178_COPD_TC_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_179_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/179_Healthy_AL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_179_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/179_Healthy_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_180_1b4_AL,audio/3_AKG C417L/180_COPD_AL_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_180_1b4_AR,audio/3_AKG C417L/180_COPD_AR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_180_1b4_LR,audio/3_AKG C417L/180_COPD_LR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_180_1b4_PL,audio/3_AKG C417L/180_COPD_PL_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_180_1b4_PR,audio/3_AKG C417L/180_COPD_PR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_181_1b1_AR,audio/2_3M Littmann Classic II SE/181_COPD_AR_LittC2SE_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_181_1b1_TC,audio/2_3M Littmann Classic II SE/181_COPD_TC_LittC2SE_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_181_1b2_AR,audio/2_3M Littmann Classic II SE/181_COPD_AR_LittC2SE_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_181_1b3_TC,audio/2_3M Littmann Classic II SE/181_COPD_TC_LittC2SE_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_182_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/182_Healthy_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_183_1b1_PL,audio/4_WelchAllyn Meditron Master Elite Electronic/183_Healthy_PL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_183_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/183_Healthy_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_184_1b1_AR,audio/4_WelchAllyn Meditron Master Elite Electronic/184_Healthy_AR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_AL,audio/1_3M Littmann 3200 Electronic/185_COPD_AL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,18.672,18.672,0.0,PCM_16,16,74688,149420,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_AR,audio/1_3M Littmann 3200 Electronic/185_COPD_AR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,23.024,23.024,0.0,PCM_16,16,92096,184236,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_LL,audio/1_3M Littmann 3200 Electronic/185_COPD_LL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,19.376,19.376,0.0,PCM_16,16,77504,155052,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_LR,audio/1_3M Littmann 3200 Electronic/185_COPD_LR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,19.632,19.632,0.0,PCM_16,16,78528,157100,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_PL,audio/1_3M Littmann 3200 Electronic/185_COPD_PL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,18.736,18.736,0.0,PCM_16,16,74944,149932,True,True,True,True,,True
ICBHI,ICBHI_185_1b1_PR,audio/1_3M Littmann 3200 Electronic/185_COPD_PR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,24.24,24.24,0.0,PCM_16,16,96960,193964,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_AL,audio/3_AKG C417L/186_COPD_AL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_AR,audio/3_AKG C417L/186_COPD_AR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_LR,audio/3_AKG C417L/186_COPD_LR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_PL,audio/3_AKG C417L/186_COPD_PL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_PR,audio/3_AKG C417L/186_COPD_PR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b2_TC,audio/3_AKG C417L/186_COPD_TC_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_AL,audio/3_AKG C417L/186_COPD_AL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_AR,audio/3_AKG C417L/186_COPD_AR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_LR,audio/3_AKG C417L/186_COPD_LR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_PL,audio/3_AKG C417L/186_COPD_PL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_PR,audio/3_AKG C417L/186_COPD_PR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b3_TC,audio/3_AKG C417L/186_COPD_TC_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_AL,audio/3_AKG C417L/186_COPD_AL_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_AR,audio/3_AKG C417L/186_COPD_AR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_LR,audio/3_AKG C417L/186_COPD_LR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_PL,audio/3_AKG C417L/186_COPD_PL_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_PR,audio/3_AKG C417L/186_COPD_PR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_2b4_TC,audio/3_AKG C417L/186_COPD_TC_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_AL,audio/3_AKG C417L/186_COPD_AL_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_AR,audio/3_AKG C417L/186_COPD_AR_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_LR,audio/3_AKG C417L/186_COPD_LR_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_PL,audio/3_AKG C417L/186_COPD_PL_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_PR,audio/3_AKG C417L/186_COPD_PR_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_186_3b3_TC,audio/3_AKG C417L/186_COPD_TC_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_187_1b1_LL,audio/4_WelchAllyn Meditron Master Elite Electronic/187_Healthy_LL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_188_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/188_URTI_AL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_188_1b1_AR,audio/4_WelchAllyn Meditron Master Elite Electronic/188_URTI_AR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_188_1b1_PL,audio/4_WelchAllyn Meditron Master Elite Electronic/188_URTI_PL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_188_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/188_URTI_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_189_1b2_LR,audio/2_3M Littmann Classic II SE/189_COPD_LR_LittC2SE_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_190_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/190_URTI_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_191_2b1_PL,audio/2_3M Littmann Classic II SE/191_Pneumonia_PL_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_191_2b1_PR,audio/2_3M Littmann Classic II SE/191_Pneumonia_PR_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_191_2b2_TC,audio/2_3M Littmann Classic II SE/191_Pneumonia_TC_LittC2SE_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b1_AL,audio/2_3M Littmann Classic II SE/192_COPD_AL_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b1_AR,audio/2_3M Littmann Classic II SE/192_COPD_AR_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b2_AL,audio/2_3M Littmann Classic II SE/192_COPD_AL_LittC2SE_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b2_AR,audio/2_3M Littmann Classic II SE/192_COPD_AR_LittC2SE_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b3_AL,audio/2_3M Littmann Classic II SE/192_COPD_AL_LittC2SE_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_192_2b3_AR,audio/2_3M Littmann Classic II SE/192_COPD_AR_LittC2SE_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_AL,audio/3_AKG C417L/193_COPD_AL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_AR,audio/3_AKG C417L/193_COPD_AR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_LL,audio/3_AKG C417L/193_COPD_LL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_PL,audio/3_AKG C417L/193_COPD_PL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_PR,audio/3_AKG C417L/193_COPD_PR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b2_TC,audio/3_AKG C417L/193_COPD_TC_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_1b4_LR,audio/3_AKG C417L/193_COPD_LR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_AL,audio/3_AKG C417L/193_COPD_AL_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_AR,audio/3_AKG C417L/193_COPD_AR_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_LL,audio/3_AKG C417L/193_COPD_LL_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_LR,audio/3_AKG C417L/193_COPD_LR_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_PL,audio/3_AKG C417L/193_COPD_PL_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_PR,audio/3_AKG C417L/193_COPD_PR_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_193_7b3_TC,audio/3_AKG C417L/193_COPD_TC_AKGC417L_7b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_194_1b1_LR,audio/4_WelchAllyn Meditron Master Elite Electronic/194_Healthy_LR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_194_1b1_PR,audio/4_WelchAllyn Meditron Master Elite Electronic/194_Healthy_PR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_AL,audio/1_3M Littmann 3200 Electronic/195_COPD_AL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,26.928,26.928,0.0,PCM_16,16,107712,215468,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_AR,audio/1_3M Littmann 3200 Electronic/195_COPD_AR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,30.0,30.0,0.0,PCM_16,16,120000,240044,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_LL,audio/1_3M Littmann 3200 Electronic/195_COPD_LL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,24.624,24.624,0.0,PCM_16,16,98496,197036,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_LR,audio/1_3M Littmann 3200 Electronic/195_COPD_LR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,20.336,20.336,0.0,PCM_16,16,81344,162732,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_PL,audio/1_3M Littmann 3200 Electronic/195_COPD_PL_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,21.872,21.872,0.0,PCM_16,16,87488,175020,True,True,True,True,,True
ICBHI,ICBHI_195_1b1_PR,audio/1_3M Littmann 3200 Electronic/195_COPD_PR_Litt3200_1b1.wav,metadata,True,True,4000,4000,1,1,30.0,30.0,0.0,PCM_16,16,120000,240044,True,True,True,True,,True
ICBHI,ICBHI_196_1b1_PR,audio/4_WelchAllyn Meditron Master Elite Electronic/196_Bronchiectasis_PR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.00002267573696,20.000023,3.242630377542355e-07,PCM_16,16,882001,1764046,True,True,True,True,,True
ICBHI,ICBHI_197_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/197_URTI_AL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_197_1b1_TC,audio/4_WelchAllyn Meditron Master Elite Electronic/197_URTI_TC_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_AL,audio/3_AKG C417L/198_COPD_AL_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_AR,audio/3_AKG C417L/198_COPD_AR_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_LL,audio/3_AKG C417L/198_COPD_LL_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_LR,audio/3_AKG C417L/198_COPD_LR_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_PL,audio/3_AKG C417L/198_COPD_PL_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_PR,audio/3_AKG C417L/198_COPD_PR_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_1b5_TC,audio/3_AKG C417L/198_COPD_TC_AKGC417L_1b5.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_AL,audio/3_AKG C417L/198_COPD_AL_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_AR,audio/3_AKG C417L/198_COPD_AR_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_LL,audio/3_AKG C417L/198_COPD_LL_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_LR,audio/3_AKG C417L/198_COPD_LR_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_PL,audio/3_AKG C417L/198_COPD_PL_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_PR,audio/3_AKG C417L/198_COPD_PR_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_198_6p1_TC,audio/3_AKG C417L/198_COPD_TC_AKGC417L_6p1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_199_2b1_LL,audio/2_3M Littmann Classic II SE/199_COPD_LL_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_199_2b3_LL,audio/2_3M Littmann Classic II SE/199_COPD_LL_LittC2SE_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_AL,audio/3_AKG C417L/200_COPD_AL_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_AR,audio/3_AKG C417L/200_COPD_AR_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_LR,audio/3_AKG C417L/200_COPD_LR_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_PL,audio/3_AKG C417L/200_COPD_PL_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_PR,audio/3_AKG C417L/200_COPD_PR_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p2_TC,audio/3_AKG C417L/200_COPD_TC_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p3_AL,audio/3_AKG C417L/200_COPD_AL_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p3_AR,audio/3_AKG C417L/200_COPD_AR_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p3_LR,audio/3_AKG C417L/200_COPD_LR_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_200_2p3_PL,audio/3_AKG C417L/200_COPD_PL_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
